"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","continuous_pickup","continuous_drop_off","shape_dist_traveled","timepoint"
"102822-114","06:14:22","06:14:22","102822-NODE/10588833498","7","","","","","","","0"
"102822-114","06:14:48","06:14:48","102822-NODE/10588833497","8","","","","","","","0"
"102822-114","06:15:05","06:15:05","102822-NODE/7083218814","9","","","","","","","0"
"102822-114","06:15:52","06:15:52","102822-NODE/10588833496","10","","","","","","","0"
"102822-114","06:16:37","06:16:37","102822-NODE/7083218813","11","","","","","","","0"
"102822-114","06:17:25","06:17:25","102822-NODE/7055596717","12","","","","","","","0"
"102822-114","06:18:07","06:18:07","102822-NODE/7083218812","13","","","","","","","0"
"102822-114","06:18:34","06:18:34","102822-NODE/7083218811","14","","","","","","","0"
"102822-114","06:19:41","06:19:41","102822-NODE/7083218810","15","","","","","","","0"
"102822-114","06:20:44","06:20:44","102822-NODE/7055596716","16","","","","","","","0"
"102822-114","06:21:16","06:21:16","102822-NODE/7055596715","17","","","","","","","0"
"102822-114","06:22:35","06:22:35","102822-NODE/7055596714","18","","","","","","","0"
"102822-114","06:23:10","06:23:10","102822-NODE/10589635488","19","","","","","","","0"
"102822-114","06:23:26","06:23:26","102822-NODE/10589614488","20","","","","","","","0"
"102822-114","06:24:00","06:24:00","102822-NODE/7055596713","21","","","","","","","0"
"102822-114","06:24:30","06:24:30","102822-NODE/7083218809","22","","","","","","","0"
"102822-114","06:25:14","06:25:14","102822-NODE/7084919712","23","","","","","","","0"
"102822-114","06:25:30","06:25:30","102822-NODE/10836688909","24","","","","","","","0"
"102822-114","06:26:25","06:26:25","102822-NODE/7083218808","25","","","","","","","0"
"102822-114","06:27:19","06:27:19","102822-NODE/7083218807","26","","","","","","","0"
"102822-114","06:27:38","06:27:38","102822-NODE/10836688908","27","","","","","","","0"
"102822-114","06:28:04","06:28:04","102822-NODE/9275332379","28","","","","","","","0"
"102822-114","06:28:40","06:28:40","102822-NODE/7083218806","29","","","","","","","0"
"102822-114","06:29:24","06:29:24","102822-NODE/9275332378","30","","","","","","","0"
"102822-114","06:30:00","06:30:00","102822-NODE/7083218805","31","","","","","","","0"
"102822-115","06:00:00","06:00:00","102822-NODE/7083218802","0","","","","","","","0"
"102822-115","06:00:52","06:00:52","102822-NODE/9275332376","1","","","","","","","0"
"102822-115","06:01:14","06:01:14","102822-NODE/7083218801","2","","","","","","","0"
"102822-115","06:01:43","06:01:43","102822-NODE/10589584337","3","","","","","","","0"
"102822-115","06:02:05","06:02:05","102822-NODE/10836653668","4","","","","","","","0"
"102822-115","06:02:40","06:02:40","102822-NODE/10589584336","5","","","","","","","0"
"102822-115","06:03:07","06:03:07","102822-NODE/10589584335","6","","","","","","","0"
"102822-115","06:03:39","06:03:39","102822-NODE/10589584334","7","","","","","","","0"
"102822-115","06:03:51","06:03:51","102822-NODE/9275332375","8","","","","","","","0"
"102822-115","06:04:25","06:04:25","102822-NODE/7875553958","9","","","","","","","0"
"102822-115","06:05:38","06:05:38","102822-NODE/7083218800","10","","","","","","","0"
"102822-115","06:06:11","06:06:11","102822-NODE/7083218799","11","","","","","","","0"
"102822-115","06:07:00","06:07:00","102822-NODE/7083218798","12","","","","","","","0"
"102822-115","06:07:40","06:07:40","102822-NODE/10588833502","13","","","","","","","0"
"102822-115","06:08:13","06:08:13","102822-NODE/7084919708","14","","","","","","","0"
"102822-115","06:08:50","06:08:50","102822-NODE/7083218797","15","","","","","","","0"
"102822-115","06:09:24","06:09:24","102822-NODE/10588833501","16","","","","","","","0"
"102822-115","06:10:10","06:10:10","102822-NODE/10588833500","17","","","","","","","0"
"102822-115","06:10:57","06:10:57","102822-NODE/7083218796","18","","","","","","","0"
"102822-115","06:11:13","06:11:13","102822-NODE/10588833499","19","","","","","","","0"
"102822-115","06:11:36","06:11:36","102822-NODE/7083218795","20","","","","","","","0"
"102822-115","06:12:06","06:12:06","102822-NODE/7083218794","21","","","","","","","0"
"102822-115","06:12:35","06:12:35","102822-NODE/10836653667","22","","","","","","","0"
"102822-115","06:14:35","06:14:35","102822-NODE/7967074792","23","","","","","","","0"
"102822-115","06:15:34","06:15:34","102822-NODE/7083218793","24","","","","","","","0"
"102822-115","06:16:11","06:16:11","102822-NODE/7083218792","25","","","","","","","0"
"102822-115","06:16:50","06:16:50","102822-NODE/7083218791","26","","","","","","","0"
"102822-115","06:18:15","06:18:15","102822-NODE/10836653666","27","","","","","","","0"
"102822-115","06:18:49","06:18:49","102822-NODE/7083218790","28","","","","","","","0"
"102822-115","06:20:35","06:20:35","102822-NODE/10836730163","29","","","","","","","0"
"102822-115","06:24:26","06:24:26","102822-NODE/7083218789","30","","","","","","","0"
"102822-115","06:25:00","06:25:00","102822-NODE/7083218788","31","","","","","","","0"
"102822-116","06:00:00","06:00:00","102822-NODE/10855620535","0","","","","","","","0"
"102822-116","06:04:58","06:04:58","102822-NODE/10836688911","1","","","","","","","0"
"102822-116","06:07:07","06:07:07","102822-NODE/10836688910","2","","","","","","","0"
"102822-116","06:09:30","06:09:30","102822-NODE/7055596719","3","","","","","","","0"
"102822-116","06:11:02","06:11:02","102822-NODE/7084919714","4","","","","","","","0"
"102822-116","06:12:09","06:12:09","102822-NODE/7083218815","5","","","","","","","0"
"102822-116","06:14:38","06:14:38","102822-NODE/7055596718","6","","","","","","","0"
"102822-116","06:14:58","06:14:58","102822-NODE/7083218794","7","","","","","","","0"
"102822-116","06:15:31","06:15:31","102822-NODE/10588833498","8","","","","","","","0"
"102822-116","06:16:00","06:16:00","102822-NODE/10588833497","9","","","","","","","0"
"102822-116","06:16:17","06:16:17","102822-NODE/7083218814","10","","","","","","","0"
"102822-116","06:17:08","06:17:08","102822-NODE/10588833496","11","","","","","","","0"
"102822-116","06:17:57","06:17:57","102822-NODE/7083218813","12","","","","","","","0"
"102822-116","06:18:48","06:18:48","102822-NODE/7055596717","13","","","","","","","0"
"102822-116","06:19:34","06:19:34","102822-NODE/7083218812","14","","","","","","","0"
"102822-116","06:20:03","06:20:03","102822-NODE/7083218811","15","","","","","","","0"
"102822-116","06:21:16","06:21:16","102822-NODE/7083218810","16","","","","","","","0"
"102822-116","06:22:23","06:22:23","102822-NODE/7055596716","17","","","","","","","0"
"102822-116","06:22:57","06:22:57","102822-NODE/7055596715","18","","","","","","","0"
"102822-116","06:24:23","06:24:23","102822-NODE/7055596714","19","","","","","","","0"
"102822-116","06:25:01","06:25:01","102822-NODE/10589635488","20","","","","","","","0"
"102822-116","06:25:17","06:25:17","102822-NODE/10589614488","21","","","","","","","0"
"102822-116","06:25:54","06:25:54","102822-NODE/7055596713","22","","","","","","","0"
"102822-116","06:26:27","06:26:27","102822-NODE/7083218809","23","","","","","","","0"
"102822-116","06:27:14","06:27:14","102822-NODE/7084919712","24","","","","","","","0"
"102822-116","06:27:32","06:27:32","102822-NODE/10836688909","25","","","","","","","0"
"102822-116","06:27:59","06:27:59","102822-NODE/7055596712","26","","","","","","","0"
"102822-116","06:29:52","06:29:52","102822-NODE/7055596711","27","","","","","","","0"
"102822-116","06:30:41","06:30:41","102822-NODE/10836754149","28","","","","","","","0"
"102822-116","06:31:03","06:31:03","102822-NODE/10589324387","29","","","","","","","0"
"102822-116","06:31:16","06:31:16","102822-NODE/10589324386","30","","","","","","","0"
"102822-116","06:32:18","06:32:18","102822-NODE/7876448804","31","","","","","","","0"
"102822-116","06:33:17","06:33:17","102822-NODE/7855287162","32","","","","","","","0"
"102822-116","06:33:46","06:33:46","102822-NODE/7084919711","33","","","","","","","0"
"102822-116","06:34:19","06:34:19","102822-NODE/7055596709","34","","","","","","","0"
"102822-116","06:35:00","06:35:00","102822-NODE/7055596707","35","","","","","","","0"
"102822-117","06:00:00","06:00:00","102822-NODE/7055596706","0","","","","","","","0"
"102822-117","06:00:36","06:00:36","102822-NODE/10741112449","1","","","","","","","0"
"102822-117","06:01:14","06:01:14","102822-NODE/7855287159","2","","","","","","","0"
"102822-117","06:01:43","06:01:43","102822-NODE/10741112448","3","","","","","","","0"
"102822-117","06:02:59","06:02:59","102822-NODE/7055596705","4","","","","","","","0"
"102822-117","06:04:11","06:04:11","102822-NODE/7876057940","5","","","","","","","0"
"102822-117","06:04:34","06:04:34","102822-NODE/10741112447","6","","","","","","","0"
"102822-117","06:05:19","06:05:19","102822-NODE/7888087746","7","","","","","","","0"
"102822-117","06:07:34","06:07:34","102822-NODE/7084919710","8","","","","","","","0"
"102822-117","06:08:01","06:08:01","102822-NODE/7084919709","9","","","","","","","0"
"102822-117","06:08:44","06:08:44","102822-NODE/10589584336","10","","","","","","","0"
"102822-117","06:09:17","06:09:17","102822-NODE/10589584335","11","","","","","","","0"
"102822-117","06:09:54","06:09:54","102822-NODE/10589584334","12","","","","","","","0"
"102822-117","06:10:08","06:10:08","102822-NODE/9275332375","13","","","","","","","0"
"102822-117","06:10:48","06:10:48","102822-NODE/7875553958","14","","","","","","","0"
"102822-117","06:12:14","06:12:14","102822-NODE/7083218800","15","","","","","","","0"
"102822-117","06:12:53","06:12:53","102822-NODE/7083218799","16","","","","","","","0"
"102822-117","06:13:50","06:13:50","102822-NODE/7083218798","17","","","","","","","0"
"102822-117","06:14:37","06:14:37","102822-NODE/10588833502","18","","","","","","","0"
"102822-117","06:15:16","06:15:16","102822-NODE/7084919708","19","","","","","","","0"
"102822-117","06:16:00","06:16:00","102822-NODE/7083218797","20","","","","","","","0"
"102822-117","06:16:39","06:16:39","102822-NODE/10588833501","21","","","","","","","0"
"102822-117","06:17:34","06:17:34","102822-NODE/10588833500","22","","","","","","","0"
"102822-117","06:18:29","06:18:29","102822-NODE/7083218796","23","","","","","","","0"
"102822-117","06:18:48","06:18:48","102822-NODE/10588833499","24","","","","","","","0"
"102822-117","06:19:14","06:19:14","102822-NODE/7083218795","25","","","","","","","0"
"102822-117","06:19:50","06:19:50","102822-NODE/7083218794","26","","","","","","","0"
"102822-117","06:20:24","06:20:24","102822-NODE/10836653667","27","","","","","","","0"
"102822-117","06:22:45","06:22:45","102822-NODE/7967074792","28","","","","","","","0"
"102822-117","06:23:55","06:23:55","102822-NODE/7083218793","29","","","","","","","0"
"102822-117","06:24:38","06:24:38","102822-NODE/7083218792","30","","","","","","","0"
"102822-117","06:25:24","06:25:24","102822-NODE/7083218791","31","","","","","","","0"
"102822-117","06:27:04","06:27:04","102822-NODE/10836653666","32","","","","","","","0"
"102822-117","06:27:43","06:27:43","102822-NODE/7083218790","33","","","","","","","0"
"102822-117","06:29:48","06:29:48","102822-NODE/10836730163","34","","","","","","","0"
"102822-117","06:34:20","06:34:20","102822-NODE/7083218789","35","","","","","","","0"
"102822-117","06:35:00","06:35:00","102822-NODE/7083218788","36","","","","","","","0"
"102822-118","06:00:00","06:00:00","102822-NODE/7076942292","0","","","","","","","0"
"102822-118","06:04:45","06:04:45","102822-NODE/7098748070","1","","","","","","","0"
"102822-118","06:07:41","06:07:41","102822-NODE/10856201514","2","","","","","","","0"
"102822-118","06:11:58","06:11:58","102822-NODE/7098748068","3","","","","","","","0"
"102822-118","06:55:48","06:55:48","102822-NODE/7054787062","4","","","","","","","0"
"102822-118","06:58:20","06:58:20","102822-NODE/7056274250","5","","","","","","","0"
"102822-118","07:01:21","07:01:21","102822-NODE/7054787049","6","","","","","","","0"
"102822-118","07:02:45","07:02:45","102822-NODE/7071584253","7","","","","","","","0"
"102822-118","07:03:42","07:03:42","102822-NODE/7054787060","8","","","","","","","0"
"102822-118","07:05:06","07:05:06","102822-NODE/7055147058","9","","","","","","","0"
"102822-118","07:07:20","07:07:20","102822-NODE/7054917915","10","","","","","","","0"
"102822-118","07:09:15","07:09:15","102822-NODE/7054787059","11","","","","","","","0"
"102822-118","07:09:53","07:09:53","102822-NODE/7054787058","12","","","","","","","0"
"102822-118","07:10:36","07:10:36","102822-NODE/7071584252","13","","","","","","","0"
"102822-118","07:12:15","07:12:15","102822-NODE/10570388540","14","","","","","","","0"
"102822-118","07:12:50","07:12:50","102822-NODE/7054787057","15","","","","","","","0"
"102822-118","07:14:24","07:14:24","102822-NODE/7902959150","16","","","","","","","0"
"102822-118","07:16:25","07:16:25","102822-NODE/7078451673","17","","","","","","","0"
"102822-118","07:18:44","07:18:44","102822-NODE/10862788327","18","","","","","","","0"
"102822-118","07:21:19","07:21:19","102822-NODE/7056730273","19","","","","","","","0"
"102822-118","07:23:29","07:23:29","102822-NODE/10862788326","20","","","","","","","0"
"102822-118","07:28:17","07:28:17","102822-NODE/7084943054","21","","","","","","","0"
"102822-118","07:30:23","07:30:23","102822-NODE/7056730272","22","","","","","","","0"
"102822-118","07:31:50","07:31:50","102822-NODE/7078451672","23","","","","","","","0"
"102822-118","07:33:49","07:33:49","102822-NODE/7078451671","24","","","","","","","0"
"102822-118","07:35:17","07:35:17","102822-NODE/7084943053","25","","","","","","","0"
"102822-118","07:36:20","07:36:20","102822-NODE/9337342514","26","","","","","","","0"
"102822-118","07:37:58","07:37:58","102822-NODE/10833741809","27","","","","","","","0"
"102822-118","07:39:26","07:39:26","102822-NODE/7078451670","28","","","","","","","0"
"102822-118","07:40:30","07:40:30","102822-NODE/10857026965","29","","","","","","","0"
"102822-118","07:41:18","07:41:18","102822-NODE/7084943052","30","","","","","","","0"
"102822-118","07:42:48","07:42:48","102822-NODE/7084943051","31","","","","","","","0"
"102822-118","07:43:27","07:43:27","102822-NODE/7055696182","32","","","","","","","0"
"102822-118","07:45:13","07:45:13","102822-NODE/7084943050","33","","","","","","","0"
"102822-118","07:46:03","07:46:03","102822-NODE/7084943049","34","","","","","","","0"
"102822-118","07:48:43","07:48:43","102822-NODE/7084943048","35","","","","","","","0"
"102822-118","07:50:06","07:50:06","102822-NODE/10596176714","36","","","","","","","0"
"102822-118","07:52:21","07:52:21","102822-NODE/10839915218","37","","","","","","","0"
"102822-118","07:53:23","07:53:23","102822-NODE/7084943047","38","","","","","","","0"
"102822-118","07:55:12","07:55:12","102822-NODE/9337342512","39","","","","","","","0"
"102822-118","07:58:24","07:58:24","102822-NODE/9337342511","40","","","","","","","0"
"102822-118","08:00:00","08:00:00","102822-NODE/7084943045","41","","","","","","","0"
"102822-119","06:00:00","06:00:00","102822-NODE/7054917910","0","","","","","","","0"
"102822-119","06:01:20","06:01:20","102822-NODE/10839915217","1","","","","","","","0"
"102822-119","06:04:19","06:04:19","102822-NODE/7076835399","2","","","","","","","0"
"102822-119","06:06:43","06:06:43","102822-NODE/10596144287","3","","","","","","","0"
"102822-119","06:08:37","06:08:37","102822-NODE/10596144286","4","","","","","","","0"
"102822-119","06:09:54","06:09:54","102822-NODE/10596144285","5","","","","","","","0"
